"place_ID","date","update","cases","new_cases","last_update"
"Rancho Dominguez",2020-05-05,51,11,1,NA
"Toluca Lake",2020-05-05,51,11,1,NA
"Monrovia",2020-05-05,51,11,2,NA
"Del Aire",2020-05-05,51,10,2,NA
"Elysian Park",2020-05-05,51,10,1,NA
"Littlerock",2020-05-05,51,10,1,NA
"Rosewood West Rancho Dominguez",2020-05-05,51,10,0,NA
"Angelino Heights",2020-05-05,51,9,0,NA
"Chinatown",2020-05-05,51,9,0,NA
"Marina Peninsula",2020-05-05,51,9,0,NA
"Reynier Village",2020-05-05,51,9,0,NA
"Shadow Hills",2020-05-05,51,9,0,NA
"Acton",2020-05-05,51,8,0,NA
"Signal Hill",2020-05-05,51,8,0,NA
"Wiseburn",2020-05-05,51,8,0,NA
"Little Tokyo",2020-05-05,51,7,0,NA
"Littlerock Pearblossom",2020-05-05,51,7,1,NA
"Sun Village",2020-05-05,51,7,1,NA
"University Hills",2020-05-05,51,7,0,NA
"View Heights",2020-05-05,51,7,0,NA
"La Rambla",2020-05-05,51,6,0,NA
"North Whittier",2020-05-05,51,6,0,NA
"Whittier",2020-05-05,51,6,0,NA
"Westlake Village",2020-05-05,51,6,0,NA
"Exposition",2020-05-05,51,5,0,NA
"Sierra Madre",2020-05-05,51,5,0,NA
"Valencia",2020-05-05,51,5,0,NA
"East Whittier",2020-05-05,51,4,0,NA
"Arcadia",2020-05-05,51,4,0,NA
"Desert View Highlands",2020-05-05,51,3,0,NA
"Faircrest Heights",2020-05-05,51,3,1,NA
"La Habra Heights",2020-05-05,51,3,0,NA
"Lake Manor",2020-05-05,51,3,0,NA
"North Lancaster",2020-05-05,51,3,0,NA
"Palisades Highlands",2020-05-05,51,3,0,NA
"Regent Square",2020-05-05,51,3,0,NA
"Toluca Woods",2020-05-05,51,3,0,NA
"Del Sur",2020-05-05,51,2,0,NA
"Harbor Pines",2020-05-05,51,2,1,NA
"Irwindale",2020-05-05,51,2,0,NA
"Rolling Hills",2020-05-05,51,2,0,NA
"Santa Catalina Island",2020-05-05,51,2,0,NA
"Toluca Terrace",2020-05-05,51,2,0,NA
"Glendora",2020-05-05,51,2,1,NA
"La Verne",2020-05-05,51,2,0,NA
"South El Monte",2020-05-05,51,2,1,NA
"West Antelope Valley",2020-05-05,51,2,0,NA
"West Rancho Dominguez",2020-05-05,51,2,0,NA
"White Fence Farms",2020-05-05,51,2,0,NA
"Agua Dulce",2020-05-05,51,1,0,NA
"Bradbury",2020-05-05,51,1,0,NA
"Elizabeth Lake",2020-05-05,51,1,0,NA
"Industry",2020-05-05,51,1,0,NA
"Kagel Lopez Canyons",2020-05-05,51,1,0,NA
"Leona Valley",2020-05-05,51,1,0,NA
"Littlerock Juniper Hills",2020-05-05,51,1,0,NA
"Llano",2020-05-05,51,1,0,NA
"Mandeville Canyon",2020-05-05,51,1,0,NA
"Playa Del Rey",2020-05-05,51,1,0,NA
"Sunrise Village",2020-05-05,51,1,0,NA
"Sycamore Square",2020-05-05,51,1,0,NA
"Vernon",2020-05-05,51,1,0,NA
"Angeles National Forest",2020-05-05,51,0,0,NA
"Athens",2020-05-05,51,0,0,NA
"Avalon",2020-05-05,51,0,0,NA
"Bouquet Canyon",2020-05-05,51,0,0,NA
"Brookside",2020-05-05,51,0,0,NA
"East Covina",2020-05-05,51,0,0,NA
"East Lancaster",2020-05-05,51,0,0,NA
"East Pasadena",2020-05-05,51,0,0,NA
"Florence",2020-05-05,51,0,0,NA
"Hidden Hills",2020-05-05,51,0,0,NA
"Lake Hughes",2020-05-05,51,0,0,NA
"Newhall",2020-05-05,51,0,0,NA
"Other",2020-05-05,51,0,0,NA
"Padua Hills",2020-05-05,51,0,0,NA
"Palos Verdes Peninsula",2020-05-05,51,0,0,NA
"Pico",2020-05-05,51,0,0,NA
"Roosevelt",2020-05-05,51,0,0,NA
"Rosewood East Gardena",2020-05-05,51,0,0,NA
"San Francisquito Canyon Bouquet Canyon",2020-05-05,51,0,0,NA
"San Pasqual",2020-05-05,51,0,0,NA
"Sand Canyon",2020-05-05,51,0,0,NA
"Santa Claritaand Stevenson Ranch",2020-05-05,51,0,0,NA
"Saugus Canyon Country",2020-05-05,51,0,0,NA
"South Antelope Valley",2020-05-05,51,0,0,NA
"Southeast Antelope Valley",2020-05-05,51,0,0,NA
"Angeles National Forest",2020-05-05,51,0,0,NA
"Claremont",2020-05-05,51,0,0,NA
"Del Rey",2020-05-05,51,0,0,NA
"El Monte",2020-05-05,51,0,0,NA
"La Habra Heights",2020-05-05,51,0,0,NA
"Pomona",2020-05-05,51,0,0,NA
"Westhills",2020-05-05,51,0,0,NA
"Whittier Narrows",2020-05-05,51,0,0,NA
"date",2020-05-05,51,NA,NA,NA
"Long Beach",2020-05-06,52,791,2,NA
"Glendale",2020-05-06,52,669,18,NA
"Pasadena",2020-05-06,52,501,19,NA
"Palmdale",2020-05-06,52,477,7,NA
"Sylmar",2020-05-06,52,446,13,NA
"North Hollywood",2020-05-06,52,445,14,NA
"Van Nuys",2020-05-06,52,401,10,NA
"Melrose",2020-05-06,52,394,4,NA
"Inglewood",2020-05-06,52,390,12,NA
"Panorama City",2020-05-06,52,382,4,NA
"Lancaster",2020-05-06,52,373,20,NA
"Canoga Park",2020-05-06,52,355,7,NA
"Westlake",2020-05-06,52,326,11,NA
"Pico Union",2020-05-06,52,308,24,NA
"Torrance",2020-05-06,52,306,8,NA
"South Gate",2020-05-06,52,290,7,NA
"Burbank",2020-05-06,52,283,13,NA
"Reseda",2020-05-06,52,278,4,NA
"Carson",2020-05-06,52,277,11,NA
"Vernon Central",2020-05-06,52,270,20,NA
"Boyle Heights",2020-05-06,52,262,7,NA
"Florence Firestone",2020-05-06,52,261,13,NA
"Compton",2020-05-06,52,254,12,NA
"Downey",2020-05-06,52,253,9,NA
"West Vernon",2020-05-06,52,247,5,NA
"Pico Rivera",2020-05-06,52,233,3,NA
"Hawthorne",2020-05-06,52,232,14,NA
"Lynwood",2020-05-06,52,232,7,NA
"Pomona",2020-05-06,52,221,9,NA
"North Hills",2020-05-06,52,218,10,NA
"El Monte",2020-05-06,52,202,5,NA
"Hollywood",2020-05-06,52,202,1,NA
"Northridge",2020-05-06,52,198,6,NA
"Santa Monica",2020-05-06,52,198,8,NA
"Winnetka",2020-05-06,52,195,6,NA
"Temple Beaudry",2020-05-06,52,187,10,NA
"Huntington Park",2020-05-06,52,180,5,NA
"Sun Valley",2020-05-06,52,178,13,NA
"Gardena",2020-05-06,52,177,6,NA
"Florence Firestone",2020-05-06,52,172,7,NA
"Paramount",2020-05-06,52,169,7,NA
"Montebello",2020-05-06,52,166,2,NA
"Central",2020-05-06,52,163,9,NA
"Harvard Park",2020-05-06,52,163,10,NA
"Koreatown",2020-05-06,52,162,1,NA
"Wholesale District",2020-05-06,52,159,13,NA
"Bellflower",2020-05-06,52,158,3,NA
"Vermont Vista",2020-05-06,52,155,5,NA
"Sherman Oaks",2020-05-06,52,153,3,NA
"Exposition Park",2020-05-06,52,151,4,NA
"West Covina",2020-05-06,52,151,4,NA
"Little Armenia",2020-05-06,52,147,19,NA
"South Park",2020-05-06,52,146,4,NA
"East Hollywood",2020-05-06,52,145,2,NA
"Arleta",2020-05-06,52,144,2,NA
"Palms",2020-05-06,52,144,1,NA
"Bell",2020-05-06,52,142,5,NA
"West Hollywood",2020-05-06,52,141,0,NA
"West Adams",2020-05-06,52,140,0,NA
"Valley Village",2020-05-06,52,138,6,NA
"Granada Hills",2020-05-06,52,137,3,NA
"Lincoln Heights",2020-05-06,52,135,11,NA
"Wilshire Center",2020-05-06,52,134,3,NA
"Watts",2020-05-06,52,132,11,NA
"Woodland Hills",2020-05-06,52,128,1,NA
"Baldwin Park",2020-05-06,52,124,8,NA
"Athens Westmont",2020-05-06,52,122,6,NA
"Bell Gardens",2020-05-06,52,121,4,NA
"Glassell Park",2020-05-06,52,121,0,NA
"Wilmington",2020-05-06,52,118,2,NA
"Beverly Hills",2020-05-06,52,116,2,NA
"Century Palms Cove",2020-05-06,52,116,4,NA
"Redondo Beach",2020-05-06,52,115,2,NA
"Chatsworth",2020-05-06,52,111,1,NA
"El Sereno",2020-05-06,52,111,2,NA
"Sunland",2020-05-06,52,107,1,NA
"Val Verde",2020-05-06,52,105,14,NA
"Highland Park",2020-05-06,52,104,5,NA
"Alhambra",2020-05-06,52,102,3,NA
"Covina",2020-05-06,52,101,0,NA
"University Park",2020-05-06,52,98,3,NA
"South Pasadena",2020-05-06,52,97,4,NA
"Lakewood",2020-05-06,52,94,2,NA
"Encino",2020-05-06,52,93,0,NA
"Monterey Park",2020-05-06,52,93,4,NA
"Valley Glen",2020-05-06,52,92,1,NA
"Cudahy",2020-05-06,52,91,8,NA
"Azusa",2020-05-06,52,89,6,NA
"Culver City",2020-05-06,52,88,3,NA
"Hyde Park",2020-05-06,52,86,3,NA
"Mission Hills",2020-05-06,52,86,1,NA
"Little Bangladesh",2020-05-06,52,85,0,NA
"Green Meadows",2020-05-06,52,83,2,NA
"Tarzana",2020-05-06,52,83,2,NA
"Tujunga",2020-05-06,52,82,1,NA
"Duarte",2020-05-06,52,81,2,NA
"Altadena",2020-05-06,52,80,4,NA
"Downtown",2020-05-06,52,80,2,NA
"Maywood",2020-05-06,52,79,8,NA
"Harbor Gateway",2020-05-06,52,78,1,NA
"Historic Filipinotown",2020-05-06,52,76,4,NA
"Baldwin Hills",2020-05-06,52,74,5,NA
"Country Club Park",2020-05-06,52,74,4,NA
"Lawndale",2020-05-06,52,74,4,NA
"La Mirada",2020-05-06,52,73,2,NA
"Rancho Palos Verdes",2020-05-06,52,71,4,NA
"Crestview",2020-05-06,52,70,2,NA
"Harvard Heights",2020-05-06,52,70,3,NA
"Vermont Knolls",2020-05-06,52,70,2,NA
"Carthay",2020-05-06,52,69,0,NA
"West Carson",2020-05-06,52,68,3,NA
"Hancock Park",2020-05-06,52,67,0,NA
"Manhattan Beach",2020-05-06,52,67,0,NA
"Willowbrook",2020-05-06,52,67,2,NA
"Hollywood Hills",2020-05-06,52,66,1,NA
"West Hills",2020-05-06,52,65,3,NA
"Lakeview Terrace",2020-05-06,52,63,3,NA
"Porter Ranch",2020-05-06,52,63,2,NA
"Lennox",2020-05-06,52,61,2,NA
"Rowland Heights",2020-05-06,52,61,0,NA
"West Los Angeles",2020-05-06,52,61,0,NA
"Cerritos",2020-05-06,52,60,0,NA
"Monrovia",2020-05-06,52,60,3,NA
"Vermont Square",2020-05-06,52,60,1,NA
"Hacienda Heights",2020-05-06,52,59,2,NA
"Mar Vista",2020-05-06,52,59,1,NA
"Del Rey",2020-05-06,52,58,2,NA
"Temple City",2020-05-06,52,58,1,NA
"Glendora",2020-05-06,52,57,6,NA
"Studio City",2020-05-06,52,56,0,NA
"Harbor City",2020-05-06,52,55,2,NA
"Crenshaw District",2020-05-06,52,54,0,NA
"Westwood",2020-05-06,52,54,1,NA
"Walnut Park",2020-05-06,52,52,1,NA
"Venice",2020-05-06,52,51,0,NA
"West Whittier Los Nietos",2020-05-06,52,49,1,NA
"Arcadia",2020-05-06,52,48,2,NA
"La Puente",2020-05-06,52,47,0,NA
"Calabasas",2020-05-06,52,46,0,NA
"Rosemead",2020-05-06,52,44,1,NA
"Cloverdale Cochran",2020-05-06,52,42,2,NA
"Mid city",2020-05-06,52,42,1,NA
"La Canada Flintridge",2020-05-06,52,41,2,NA
"Lomita",2020-05-06,52,40,2,NA
"San Gabriel",2020-05-06,52,40,3,NA
"Gramercy Place",2020-05-06,52,39,3,NA
"Victoria Park",2020-05-06,52,39,0,NA
"Diamond Bar",2020-05-06,52,38,1,NA
"Pacific Palisades",2020-05-06,52,38,0,NA
"Leimert Park",2020-05-06,52,36,3,NA
"Miracle Mile",2020-05-06,52,36,0,NA
"South El Monte",2020-05-06,52,36,2,NA
"Los Feliz",2020-05-06,52,35,0,NA
"Beverly Crest",2020-05-06,52,34,0,NA
"Bassett",2020-05-06,52,33,0,NA
"Alsace",2020-05-06,52,32,0,NA
"Adams Normandie",2020-05-06,52,31,0,NA
"Agoura Hills",2020-05-06,52,31,0,NA
"Malibu",2020-05-06,52,31,0,NA
"Santa Fe Springs",2020-05-06,52,31,2,NA
"Valinda",2020-05-06,52,31,1,NA
"Bel Air",2020-05-06,52,30,0,NA
"Century City",2020-05-06,52,30,0,NA
"El Segundo",2020-05-06,52,30,1,NA
"San Dimas",2020-05-06,52,30,0,NA
"Quartz Hill",2020-05-06,52,29,0,NA
"View Park Windsor Hills",2020-05-06,52,28,0,NA
"Canyon Country",2020-05-06,52,27,0,NA
"Claremont",2020-05-06,52,27,0,NA
"San Jose Hills",2020-05-06,52,27,1,NA
"Echo Park",2020-05-06,52,26,3,NA
"Elysian Valley",2020-05-06,52,26,0,NA
"East Rancho Dominguez",2020-05-06,52,25,0,NA
"South Carthay",2020-05-06,52,25,0,NA
"Walnut",2020-05-06,52,25,1,NA
"Lake Los Angeles",2020-05-06,52,24,2,NA
"Reseda Ranch",2020-05-06,52,23,1,NA
"Castaic",2020-05-06,52,22,0,NA
"Jefferson Park",2020-05-06,52,22,0,NA
"St Elmo Village",2020-05-06,52,22,4,NA
"West LA",2020-05-06,52,21,1,NA
"Cadillac Corning",2020-05-06,52,20,0,NA
"Covina Charter Oak ",2020-05-06,52,20,4,NA
"Northeast San Gabriel",2020-05-06,52,20,0,NA
"Playa Vista",2020-05-06,52,20,0,NA
"Santa Monica Mountains",2020-05-06,52,19,3,NA
"Stevenson Ranch",2020-05-06,52,19,0,NA
"West Puente Valley",2020-05-06,52,19,0,NA
"Cheviot Hills",2020-05-06,52,18,0,NA
"La Verne",2020-05-06,52,18,0,NA
"Thai Town",2020-05-06,52,18,3,NA
"La Crescenta Montrose",2020-05-06,52,17,0,NA
"Ladera Heights",2020-05-06,52,16,0,NA
"Longwood",2020-05-06,52,16,0,NA
"Manchester Square",2020-05-06,52,16,0,NA
"Wellington Square",2020-05-06,52,16,1,NA
"Athens Village",2020-05-06,52,14,1,NA
"Commerce",2020-05-06,52,14,2,NA
"Lafayette Square",2020-05-06,52,14,0,NA
"Avocado Heights",2020-05-06,52,13,0,NA
"Park La Brea",2020-05-06,52,13,0,NA
"El Camino Village",2020-05-06,52,12,0,NA
"Rancho Park",2020-05-06,52,12,0,NA
"South San Gabriel",2020-05-06,52,12,0,NA
"Hawaiian Gardens",2020-05-06,52,11,0,NA
"Littlerock",2020-05-06,52,11,1,NA
"Marinadel Rey",2020-05-06,52,11,0,NA
"Rancho Dominguez",2020-05-06,52,11,0,NA
"Rosewood West Rancho Dominguez",2020-05-06,52,11,1,NA
"Toluca Lake",2020-05-06,52,11,0,NA
"Monrovia",2020-05-06,52,11,0,NA
"Angelino Heights",2020-05-06,52,10,1,NA
"Del Aire",2020-05-06,52,10,0,NA
"Elysian Park",2020-05-06,52,10,0,NA
"Chinatown",2020-05-06,52,9,0,NA
"Marina Peninsula",2020-05-06,52,9,0,NA
"Reynier Village",2020-05-06,52,9,0,NA
"Shadow Hills",2020-05-06,52,9,0,NA
"Signal Hill",2020-05-06,52,9,1,NA
"Acton",2020-05-06,52,8,0,NA
"Little Tokyo",2020-05-06,52,8,1,NA
"Wiseburn",2020-05-06,52,8,0,NA
"Littlerock Pearblossom",2020-05-06,52,7,0,NA
"Sun Village",2020-05-06,52,7,0,NA
"University Hills",2020-05-06,52,7,0,NA
"View Heights",2020-05-06,52,7,0,NA
"La Rambla",2020-05-06,52,6,0,NA
"North Whittier",2020-05-06,52,6,0,NA
"Whittier",2020-05-06,52,6,0,NA
"Westlake Village",2020-05-06,52,6,0,NA
"Exposition",2020-05-06,52,5,0,NA
"Sierra Madre",2020-05-06,52,5,0,NA
"Valencia",2020-05-06,52,5,0,NA
"Desert View Highlands",2020-05-06,52,4,1,NA
"East Whittier",2020-05-06,52,4,0,NA
"Faircrest Heights",2020-05-06,52,4,1,NA
"Arcadia",2020-05-06,52,4,0,NA
"Industry",2020-05-06,52,3,2,NA
"La Habra Heights",2020-05-06,52,3,0,NA
"Lake Manor",2020-05-06,52,3,0,NA
"North Lancaster",2020-05-06,52,3,0,NA
"Palisades Highlands",2020-05-06,52,3,0,NA
"Regent Square",2020-05-06,52,3,0,NA
"Toluca Woods",2020-05-06,52,3,0,NA
"Del Sur",2020-05-06,52,2,0,NA
"Harbor Pines",2020-05-06,52,2,0,NA
"Irwindale",2020-05-06,52,2,0,NA
"Rolling Hills",2020-05-06,52,2,0,NA
"Santa Catalina Island",2020-05-06,52,2,0,NA
"Toluca Terrace",2020-05-06,52,2,0,NA
"Glendora",2020-05-06,52,2,0,NA
"La Verne",2020-05-06,52,2,0,NA
"South El Monte",2020-05-06,52,2,0,NA
"West Antelope Valley",2020-05-06,52,2,0,NA
"West Rancho Dominguez",2020-05-06,52,2,0,NA
"White Fence Farms",2020-05-06,52,2,0,NA
"Agua Dulce",2020-05-06,52,1,0,NA
"Bradbury",2020-05-06,52,1,0,NA
"Elizabeth Lake",2020-05-06,52,1,0,NA
"Kagel Lopez Canyons",2020-05-06,52,1,0,NA
"Leona Valley",2020-05-06,52,1,0,NA
"Littlerock Juniper Hills",2020-05-06,52,1,0,NA
"Llano",2020-05-06,52,1,0,NA
"Mandeville Canyon",2020-05-06,52,1,0,NA
"Playa Del Rey",2020-05-06,52,1,0,NA
"Sunrise Village",2020-05-06,52,1,0,NA
"Sycamore Square",2020-05-06,52,1,0,NA
"Vernon",2020-05-06,52,1,0,NA
"Angeles National Forest",2020-05-06,52,0,0,NA
"Athens",2020-05-06,52,0,0,NA
"Avalon",2020-05-06,52,0,0,NA
"Bouquet Canyon",2020-05-06,52,0,0,NA
"Brookside",2020-05-06,52,0,0,NA
"East Covina",2020-05-06,52,0,0,NA
"East Lancaster",2020-05-06,52,0,0,NA
"East Pasadena",2020-05-06,52,0,0,NA
"Florence",2020-05-06,52,0,0,NA
"Hidden Hills",2020-05-06,52,0,0,NA
"Lake Hughes",2020-05-06,52,0,0,NA
"Newhall",2020-05-06,52,0,0,NA
"Other",2020-05-06,52,0,0,NA
"Padua Hills",2020-05-06,52,0,0,NA
"Palos Verdes Peninsula",2020-05-06,52,0,0,NA
"Pico",2020-05-06,52,0,0,NA
"Roosevelt",2020-05-06,52,0,0,NA
"Rosewood East Gardena",2020-05-06,52,0,0,NA
"San Francisquito Canyon Bouquet Canyon",2020-05-06,52,0,0,NA
"San Pasqual",2020-05-06,52,0,0,NA
"Sand Canyon",2020-05-06,52,0,0,NA
"Santa Claritaand Stevenson Ranch",2020-05-06,52,0,0,NA
"Saugus Canyon Country",2020-05-06,52,0,0,NA
"South Antelope Valley",2020-05-06,52,0,0,NA
"Southeast Antelope Valley",2020-05-06,52,0,0,NA
"Angeles National Forest",2020-05-06,52,0,0,NA
"Claremont",2020-05-06,52,0,0,NA
"Del Rey",2020-05-06,52,0,0,NA
"El Monte",2020-05-06,52,0,0,NA
"La Habra Heights",2020-05-06,52,0,0,NA
"Pomona",2020-05-06,52,0,0,NA
"Westhills",2020-05-06,52,0,0,NA
"Whittier Narrows",2020-05-06,52,0,0,NA
"date",2020-05-06,52,NA,NA,NA
"Long Beach",2020-05-07,53,875,84,NA
"Glendale",2020-05-07,53,687,18,NA
"Pasadena",2020-05-07,53,501,0,NA
"Palmdale",2020-05-07,53,486,9,NA
"North Hollywood",2020-05-07,53,460,15,NA
"Sylmar",2020-05-07,53,455,9,NA
"Van Nuys",2020-05-07,53,411,10,NA
"Inglewood",2020-05-07,53,408,18,NA
"Melrose",2020-05-07,53,400,6,NA
"Panorama City",2020-05-07,53,393,11,NA
"Lancaster",2020-05-07,53,387,14,NA
"Canoga Park",2020-05-07,53,362,7,NA
"Westlake",2020-05-07,53,334,8,NA
"Pico Union",2020-05-07,53,315,7,NA
"Torrance",2020-05-07,53,308,2,NA
"South Gate",2020-05-07,53,300,10,NA
"Reseda",2020-05-07,53,289,11,NA
"Burbank",2020-05-07,53,288,5,NA
"Carson",2020-05-07,53,283,6,NA
"Vernon Central",2020-05-07,53,280,10,NA
"Florence Firestone",2020-05-07,53,275,14,NA
"Boyle Heights",2020-05-07,53,271,9,NA
"Downey",2020-05-07,53,264,11,NA
"Compton",2020-05-07,53,260,6,NA
"West Vernon",2020-05-07,53,255,8,NA
"Pico Rivera",2020-05-07,53,241,8,NA
"Lynwood",2020-05-07,53,240,8,NA
"Hawthorne",2020-05-07,53,235,3,NA
"Pomona",2020-05-07,53,232,11,NA
"North Hills",2020-05-07,53,224,6,NA
"El Monte",2020-05-07,53,209,7,NA
"Hollywood",2020-05-07,53,206,4,NA
"Northridge",2020-05-07,53,206,8,NA
"Santa Monica",2020-05-07,53,203,5,NA
"Winnetka",2020-05-07,53,199,4,NA
"Temple Beaudry",2020-05-07,53,193,6,NA
"Huntington Park",2020-05-07,53,182,2,NA
"Sun Valley",2020-05-07,53,181,3,NA
"Gardena",2020-05-07,53,177,0,NA
"Montebello",2020-05-07,53,175,9,NA
"Florence Firestone",2020-05-07,53,174,2,NA
"Central",2020-05-07,53,171,8,NA
"Wholesale District",2020-05-07,53,171,12,NA
"Paramount",2020-05-07,53,170,1,NA
"Harvard Park",2020-05-07,53,169,6,NA
"Koreatown",2020-05-07,53,168,6,NA
"Vermont Vista",2020-05-07,53,164,9,NA
"Bellflower",2020-05-07,53,162,4,NA
"Sherman Oaks",2020-05-07,53,159,6,NA
"West Covina",2020-05-07,53,158,7,NA
"East Hollywood",2020-05-07,53,156,11,NA
"Exposition Park",2020-05-07,53,154,3,NA
"Palms",2020-05-07,53,154,10,NA
"South Park",2020-05-07,53,153,7,NA
"Little Armenia",2020-05-07,53,151,4,NA
"Lincoln Heights",2020-05-07,53,148,13,NA
"Arleta",2020-05-07,53,147,3,NA
"Granada Hills",2020-05-07,53,145,8,NA
"Bell",2020-05-07,53,144,2,NA
"Valley Village",2020-05-07,53,142,4,NA
"West Adams",2020-05-07,53,142,2,NA
"West Hollywood",2020-05-07,53,142,1,NA
"Wilshire Center",2020-05-07,53,142,8,NA
"Watts",2020-05-07,53,134,2,NA
"Woodland Hills",2020-05-07,53,129,1,NA
"Athens Westmont",2020-05-07,53,126,4,NA
"Baldwin Park",2020-05-07,53,126,2,NA
"Bell Gardens",2020-05-07,53,125,4,NA
"Glassell Park",2020-05-07,53,125,4,NA
"Wilmington",2020-05-07,53,122,4,NA
"Val Verde",2020-05-07,53,118,13,NA
"Century Palms Cove",2020-05-07,53,117,1,NA
"Redondo Beach",2020-05-07,53,116,1,NA
"Beverly Hills",2020-05-07,53,115,0,NA
"Chatsworth",2020-05-07,53,115,4,NA
"El Sereno",2020-05-07,53,112,1,NA
"Sunland",2020-05-07,53,108,1,NA
"Alhambra",2020-05-07,53,106,4,NA
"Highland Park",2020-05-07,53,106,2,NA
"Covina",2020-05-07,53,104,3,NA
"University Park",2020-05-07,53,101,3,NA
"South Pasadena",2020-05-07,53,100,3,NA
"Azusa",2020-05-07,53,96,7,NA
"Encino",2020-05-07,53,96,3,NA
"Lakewood",2020-05-07,53,95,1,NA
"Monterey Park",2020-05-07,53,95,2,NA
"Cudahy",2020-05-07,53,93,2,NA
"Valley Glen",2020-05-07,53,93,1,NA
"Culver City",2020-05-07,53,90,2,NA
"Hyde Park",2020-05-07,53,88,2,NA
"Little Bangladesh",2020-05-07,53,87,2,NA
"Mission Hills",2020-05-07,53,87,1,NA
"Altadena",2020-05-07,53,86,6,NA
"Green Meadows",2020-05-07,53,86,3,NA
"Tujunga",2020-05-07,53,86,4,NA
"Tarzana",2020-05-07,53,85,2,NA
"Downtown",2020-05-07,53,82,2,NA
"Duarte",2020-05-07,53,81,0,NA
"Maywood",2020-05-07,53,81,2,NA
"Harbor Gateway",2020-05-07,53,80,2,NA
"Baldwin Hills",2020-05-07,53,77,3,NA
"Historic Filipinotown",2020-05-07,53,77,1,NA
"Lawndale",2020-05-07,53,75,1,NA
"Country Club Park",2020-05-07,53,74,0,NA
"Monrovia",2020-05-07,53,74,14,NA
"Rancho Palos Verdes",2020-05-07,53,74,3,NA
"La Mirada",2020-05-07,53,73,0,NA
"Vermont Knolls",2020-05-07,53,73,3,NA
"Harvard Heights",2020-05-07,53,72,2,NA
"West Carson",2020-05-07,53,72,4,NA
"Crestview",2020-05-07,53,70,0,NA
"Willowbrook",2020-05-07,53,70,3,NA
"West Hills",2020-05-07,53,69,4,NA
"Carthay",2020-05-07,53,68,0,NA
"Hancock Park",2020-05-07,53,68,1,NA
"Manhattan Beach",2020-05-07,53,68,1,NA
"Hollywood Hills",2020-05-07,53,67,1,NA
"Lakeview Terrace",2020-05-07,53,66,3,NA
"Rowland Heights",2020-05-07,53,65,4,NA
"Porter Ranch",2020-05-07,53,64,1,NA
"Cerritos",2020-05-07,53,63,3,NA
"Glendora",2020-05-07,53,63,6,NA
"Lennox",2020-05-07,53,63,2,NA
"Temple City",2020-05-07,53,63,5,NA
"Hacienda Heights",2020-05-07,53,62,3,NA
"Vermont Square",2020-05-07,53,61,1,NA
"West Los Angeles",2020-05-07,53,61,0,NA
"Mar Vista",2020-05-07,53,59,0,NA
"Del Rey",2020-05-07,53,58,0,NA
"Harbor City",2020-05-07,53,57,2,NA
"Studio City",2020-05-07,53,57,1,NA
"Crenshaw District",2020-05-07,53,55,1,NA
"Westwood",2020-05-07,53,55,1,NA
"Walnut Park",2020-05-07,53,52,0,NA
"Venice",2020-05-07,53,51,0,NA
"Arcadia",2020-05-07,53,50,2,NA
"West Whittier Los Nietos",2020-05-07,53,50,1,NA
"Calabasas",2020-05-07,53,47,1,NA
"Rosemead",2020-05-07,53,47,3,NA
"La Puente",2020-05-07,53,46,0,NA
"Mid city",2020-05-07,53,43,1,NA
"Cloverdale Cochran",2020-05-07,53,42,0,NA
"San Gabriel",2020-05-07,53,42,2,NA
"La Canada Flintridge",2020-05-07,53,41,0,NA
"Gramercy Place",2020-05-07,53,40,1,NA
"Lomita",2020-05-07,53,40,0,NA
"Diamond Bar",2020-05-07,53,39,1,NA
"Pacific Palisades",2020-05-07,53,39,1,NA
"Victoria Park",2020-05-07,53,39,0,NA
"South El Monte",2020-05-07,53,38,2,NA
"Miracle Mile",2020-05-07,53,37,1,NA
"Leimert Park",2020-05-07,53,36,0,NA
"Los Feliz",2020-05-07,53,36,1,NA
"Valinda",2020-05-07,53,35,4,NA
"Alsace",2020-05-07,53,33,1,NA
"Bassett",2020-05-07,53,33,0,NA
"Beverly Crest",2020-05-07,53,33,0,NA
"Adams Normandie",2020-05-07,53,32,1,NA
"Agoura Hills",2020-05-07,53,31,0,NA
"Bel Air",2020-05-07,53,31,1,NA
"Malibu",2020-05-07,53,31,0,NA
"San Dimas",2020-05-07,53,31,1,NA
"Santa Fe Springs",2020-05-07,53,31,0,NA
"Century City",2020-05-07,53,30,0,NA
"El Segundo",2020-05-07,53,30,0,NA
"Quartz Hill",2020-05-07,53,29,0,NA
"View Park Windsor Hills",2020-05-07,53,28,0,NA
"Canyon Country",2020-05-07,53,27,0,NA
"Claremont",2020-05-07,53,27,0,NA
"San Jose Hills",2020-05-07,53,27,0,NA
"East Rancho Dominguez",2020-05-07,53,26,1,NA
"Echo Park",2020-05-07,53,26,0,NA
"Elysian Valley",2020-05-07,53,26,0,NA
"Castaic",2020-05-07,53,25,3,NA
"South Carthay",2020-05-07,53,25,0,NA
"Walnut",2020-05-07,53,25,0,NA
"Lake Los Angeles",2020-05-07,53,24,0,NA
"Jefferson Park",2020-05-07,53,23,1,NA
"Reseda Ranch",2020-05-07,53,23,0,NA
"St Elmo Village",2020-05-07,53,23,1,NA
"Cadillac Corning",2020-05-07,53,21,1,NA
"Covina Charter Oak ",2020-05-07,53,21,1,NA
"Northeast San Gabriel",2020-05-07,53,21,1,NA
"West LA",2020-05-07,53,21,0,NA
